user_id,edad,sexo,estado,ciudad,nivel_educativo,ocupacion,ingreso_mensual_mxn,antiguedad_dias,es_hey_pro,nomina_domiciliada,canal_apertura,score_buro,dias_desde_ultimo_login,preferencia_canal,satisfaccion_1_10,recibe_remesas,usa_hey_shop,idioma_preferido,tiene_seguro,num_productos_activos,patron_uso_atipico,total_productos,tipos_producto,productos_activos,limite_credito_total,saldo_total,utilizacion_promedio,total_transacciones,monto_total_txn,monto_promedio_txn,cashback_total,txn_internacionales,categorias_unicas,canales_usados,tipo_producto_principal,categoria_mcc_principal,canal_principal_real,tipo_operacion_principal
USR-00067,40,M,Otros,Campeche,Preparatoria,Empleado,12500,956,False,True,Fan Shop,444,18,app_ios,6.0,False,False,es_MX,False,1,False,2,"credito_personal, cuenta_debito",1,63000.0,92128.54000000001,0.8868,40,120835.76,3020.894,0.0,0,9,"app_android, app_huawei, app_ios, cajero_banregio, codi, farmacia_ahorro, oxxo, pos_fisico",cuenta_debito,gobierno,app_ios,compra
USR-00068,54,H,Nuevo León,San Nicolás de los Garza,Licenciatura,Empleado,37000,942,False,True,App,582,16,app_ios,7.0,False,False,es_MX,True,3,False,3,"credito_nomina, cuenta_debito, seguro_vida",3,53000.0,86861.13,0.3447,52,152221.2,2927.3307692307694,0.0,1,8,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,gobierno,app_ios,compra
USR-00069,49,H,Otros,Durango,Posgrado,Empresario,45000,1120,False,False,App,640,14,app_ios,7.0,False,False,es_MX,False,3,False,3,"credito_auto, cuenta_debito, tarjeta_credito_negocios",3,503000.0,263225.96,0.4087,85,674677.24,7937.379294117647,0.0,4,9,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,servicios_digitales,app_android,compra
USR-00070,48,M,Sonora,Ciudad Obregón,Preparatoria,Empleado,19000,1495,True,False,App,550,2,app_ios,6.0,False,False,es_MX,False,2,False,2,"cuenta_debito, tarjeta_credito_hey",2,21000.0,23308.17,0.8113,61,228347.5,3743.401639344262,141.1,1,9,"app_android, app_huawei, app_ios, cajero_externo, codi, farmacia_ahorro, oxxo, pos_fisico",cuenta_debito,gobierno,app_ios,compra
USR-00071,19,H,Chihuahua,Ciudad Juárez,Preparatoria,Estudiante,16500,672,False,False,Fan Shop,597,3,app_ios,8.0,False,True,es_MX,False,1,False,1,cuenta_debito,1,0.0,46798.9,,76,110860.33,1458.688552631579,0.0,3,8,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,restaurante,app_android,compra
USR-00072,43,H,Jalisco,Tlaquepaque,Licenciatura,Empleado,19500,1018,True,True,Fan Shop,579,15,app_ios,9.0,False,False,es_MX,False,2,False,3,"credito_nomina, cuenta_debito, seguro_vida",2,53000.0,98841.4,0.524,60,202075.01,3367.9168333333337,258.26,3,10,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,gobierno,app_ios,compra
USR-00073,53,H,Ciudad de México,CDMX - Benito Juárez,Posgrado,Empleado,46000,1230,True,False,App,584,9,app_android,10.0,False,False,es_MX,True,4,False,4,"credito_auto, cuenta_debito, inversion_hey, tarjeta_credito_hey",4,393000.0,356533.81,0.2693,62,627436.66,10119.946129032258,333.54,5,10,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, pos_fisico",cuenta_debito,servicios_digitales,app_android,compra
USR-00074,34,M,Guanajuato,Celaya,Preparatoria,Estudiante,5500,1806,False,False,Fan Shop,670,163,app_huawei,6.0,False,False,es_MX,False,1,False,1,cuenta_debito,1,0.0,16043.96,,14,59354.34,4239.595714285714,0.0,0,4,"app_android, app_huawei, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,gobierno,pos_fisico,pago_servicio
USR-00075,38,H,Ciudad de México,CDMX - Cuauhtémoc,Licenciatura,Empresario,42000,1415,False,False,App,676,12,app_android,6.0,False,False,es_MX,False,3,False,3,"cuenta_debito, cuenta_negocios, tarjeta_credito_negocios",3,191000.0,69536.22,0.3119,63,532604.05,8454.032539682541,0.0,0,8,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,gobierno,app_android,transf_entrada
USR-00076,20,M,Guanajuato,Celaya,Preparatoria,Empleado,14500,422,True,False,App,555,2,app_android,8.0,False,True,es_MX,False,3,False,3,"cuenta_debito, seguro_compras, tarjeta_credito_hey",3,59000.0,96719.09,0.5666,90,215355.05,2392.833888888889,169.06,3,8,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,servicios_digitales,app_android,compra
USR-00077,55,M,Jalisco,Tonalá,Preparatoria,Empleado,11000,1426,True,True,App,713,6,app_android,10.0,False,False,es_MX,False,3,False,3,"cuenta_debito, seguro_vida, tarjeta_credito_hey",3,147000.0,84922.1,0.1816,47,185541.18,3947.6846808510636,211.55,2,8,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, pos_fisico",cuenta_debito,supermercado,app_android,compra
USR-00078,30,M,Nuevo León,Guadalupe,Licenciatura,Empresario,95000,907,True,False,Fan Shop,802,9,app_android,,False,False,es_MX,False,3,False,3,"cuenta_debito, cuenta_negocios, tarjeta_credito_negocios",3,207000.0,122737.37,0.1944,83,646959.08,7794.687710843373,1563.83,3,8,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,gobierno,app_ios,compra
USR-00079,39,M,Guanajuato,Salamanca,Licenciatura,Desempleado,14000,1594,False,False,Fan Shop,464,38,app_huawei,4.0,False,False,es_MX,False,1,False,1,cuenta_debito,1,0.0,48992.71,,7,46646.82,6663.831428571429,0.0,0,2,"app_android, app_huawei, app_ios, cajero_banregio, oxxo",cuenta_debito,salud,app_ios,transf_entrada
USR-00080,45,H,Nuevo León,Monterrey,Preparatoria,Empleado,13500,1112,False,False,App,470,12,app_android,7.0,True,False,es_MX,False,1,False,3,"credito_personal, cuenta_debito, tarjeta_credito_hey",1,129000.0,171352.2,0.81945,63,202494.19,3214.193492063492,0.0,4,9,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, farmacia_ahorro, oxxo, pos_fisico",cuenta_debito,ropa_accesorios,app_ios,compra
USR-00081,33,M,Jalisco,San Pedro Tlaquepaque,Secundaria,Independiente,32500,1038,False,False,App,653,2,app_ios,8.0,False,False,es_MX,False,1,False,2,"cuenta_debito, inversion_hey",1,0.0,331597.10000000003,,84,759986.6,9047.459523809524,0.0,5,12,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,supermercado,app_ios,compra
USR-00082,48,M,Nuevo León,Monterrey,Secundaria,Empleado,28500,1025,True,True,App,504,16,app_ios,8.0,False,True,es_MX,False,2,False,2,"cuenta_debito, tarjeta_credito_hey",2,97000.0,102420.56,0.2135,30,204040.21,6801.340333333333,145.4,3,9,"app_android, app_huawei, app_ios, cajero_externo, codi, pos_fisico",cuenta_debito,supermercado,app_ios,compra
USR-00083,27,H,Nuevo León,Monterrey,Preparatoria,Empleado,24000,1442,True,False,App,300,18,app_ios,3.0,True,True,es_MX,False,2,False,3,"cuenta_debito, tarjeta_credito_garantizada, tarjeta_credito_hey",2,79000.0,136089.85,0.92635,34,126682.22,3725.9476470588233,71.67,2,8,"app_android, app_huawei, app_ios, cajero_banregio, codi, farmacia_ahorro, pos_fisico",cuenta_debito,supermercado,app_ios,compra
USR-00084,46,M,Guanajuato,Irapuato,Licenciatura,Empleado,67000,946,True,True,App,648,19,app_android,9.0,False,False,es_MX,True,2,False,2,"cuenta_debito, inversion_hey",2,0.0,228995.26,,56,647507.68,11562.637142857144,442.18,4,10,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, pos_fisico",cuenta_debito,restaurante,app_android,compra
USR-00085,26,H,Jalisco,San Pedro Tlaquepaque,Licenciatura,Empleado,13000,538,True,True,Fan Shop,316,16,app_android,5.0,False,False,es_MX,False,2,False,3,"credito_personal, cuenta_debito, tarjeta_credito_hey",2,204000.0,201758.53,0.90915,63,296061.16,4699.383492063492,82.33,0,9,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, farmacia_ahorro, oxxo, pos_fisico",cuenta_debito,supermercado,app_ios,compra
USR-00086,35,H,Otros,Cuernavaca,Licenciatura,Independiente,37000,1718,False,False,App,821,19,app_android,8.0,False,False,es_MX,True,3,False,3,"cuenta_debito, inversion_hey, tarjeta_credito_hey",3,26000.0,84549.49,0.1096,59,668676.06,11333.492542372882,0.0,8,10,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, pos_fisico",cuenta_debito,supermercado,app_ios,compra
USR-00087,23,H,Ciudad de México,CDMX - Cuauhtémoc,Posgrado,Estudiante,27500,811,True,False,App,711,0,app_android,9.0,False,False,es_MX,False,1,False,2,"cuenta_debito, tarjeta_credito_hey",1,138000.0,115771.41,0.5915,73,286479.5,3924.376712328767,126.97,1,8,"app_android, app_huawei, app_ios, cajero_banregio, oxxo, pos_fisico",cuenta_debito,servicios_digitales,app_android,compra
USR-00088,24,H,Coahuila,Piedras Negras,Preparatoria,Estudiante,6000,1077,False,False,App,611,105,app_android,6.0,False,False,es_MX,False,1,False,2,"cuenta_debito, tarjeta_credito_garantizada",1,20000.0,64031.41,0.4734,10,82301.23999999999,8230.124,0.0,0,3,"app_android, app_ios, cajero_banregio, codi, oxxo",cuenta_debito,gobierno,app_ios,transf_entrada
USR-00089,47,M,Ciudad de México,CDMX - Miguel Hidalgo,Preparatoria,Empleado,12500,160,False,True,App,746,5,app_android,10.0,False,False,es_MX,True,1,False,1,cuenta_debito,1,0.0,60282.49,,37,195189.33,5275.387297297297,0.0,1,8,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, pos_fisico",cuenta_debito,gobierno,app_ios,compra
USR-00090,33,M,Jalisco,San Pedro Tlaquepaque,Licenciatura,Independiente,99000,1690,False,False,App,650,14,app_android,,False,True,es_MX,True,4,True,4,"credito_personal, cuenta_debito, cuenta_negocios, tarjeta_credito_negocios",4,362000.0,211481.12,0.33335,81,661676.73,8168.848518518518,0.0,3,9,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,gobierno,app_android,compra
USR-00091,60,H,Nuevo León,Guadalupe,Licenciatura,Empleado,70000,858,True,False,App,785,15,app_android,9.0,True,False,es_MX,True,2,False,3,"cuenta_debito, seguro_vida, tarjeta_credito_hey",2,69000.0,54297.71000000001,0.2768,33,235017.16,7121.7321212121215,192.47,2,8,"app_android, app_huawei, app_ios, codi, pos_fisico",cuenta_debito,gobierno,app_ios,compra
USR-00092,43,H,Sonora,Hermosillo,Licenciatura,Empleado,21000,1231,False,False,App,558,23,app_ios,3.0,False,True,es_MX,False,1,False,1,cuenta_debito,1,0.0,39716.98,,45,182672.81,4059.3957777777778,0.0,1,7,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, oxxo, pos_fisico",cuenta_debito,ropa_accesorios,app_ios,pago_credito
USR-00093,24,H,Jalisco,Puerto Vallarta,Licenciatura,Independiente,16500,1298,True,False,App,314,2,app_android,6.0,False,False,es_MX,False,2,False,2,"credito_personal, cuenta_debito",2,74000.0,147787.28,0.9705,59,260398.8,4413.5389830508475,134.23,5,7,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,supermercado,app_ios,compra
USR-00094,22,M,Jalisco,Zapopan,Licenciatura,Estudiante,20500,692,True,False,App,753,1,app_android,,False,True,es_MX,False,3,False,3,"cuenta_debito, seguro_compras, tarjeta_credito_hey",3,128000.0,118561.34,0.4583,57,101658.84,1783.4884210526316,128.73,3,7,"app_android, app_huawei, app_ios, pos_fisico",cuenta_debito,servicios_digitales,app_ios,compra
USR-00095,37,M,Veracruz,Coatzacoalcos,Secundaria,Empleado,31500,333,True,True,App,634,12,app_android,8.0,False,False,es_MX,False,2,False,3,"credito_nomina, cuenta_debito, inversion_hey",2,52000.0,41840.700000000004,0.3256,39,244159.64,6260.50358974359,195.61,1,6,"app_android, app_huawei, app_ios, cajero_banregio, codi, oxxo, pos_fisico",cuenta_debito,restaurante,app_android,compra
USR-00096,27,M,Otros,Morelia,Posgrado,Empleado,23000,1143,False,True,Fan Shop,605,135,app_ios,5.0,False,False,es_MX,False,1,False,1,cuenta_debito,1,0.0,41923.13,,6,20409.4,3401.566666666667,0.0,0,3,"app_android, app_ios, cajero_banregio, oxxo, pos_fisico",cuenta_debito,ropa_accesorios,cajero_banregio,compra
USR-00097,41,H,Otros,La Paz,Posgrado,Empresario,69000,1539,True,False,Fan Shop,607,10,app_huawei,,False,True,es_MX,False,2,False,2,"cuenta_debito, inversion_hey",2,0.0,415623.02,,55,627082.62,11401.502181818181,321.69,2,10,"app_android, app_huawei, app_ios, cajero_banregio, codi, pos_fisico",cuenta_debito,supermercado,app_android,compra
USR-00098,31,M,Otros,Morelia,Licenciatura,Empleado,12000,488,False,False,App,694,2,app_android,8.0,False,True,es_MX,False,3,False,3,"cuenta_debito, seguro_compras, tarjeta_credito_hey",3,73000.0,27061.27,0.2988,64,184012.34,2875.1928125,0.0,1,7,"app_android, app_huawei, app_ios, codi, oxxo, pos_fisico",cuenta_debito,servicios_digitales,app_android,compra
USR-00099,30,M,Nuevo León,Guadalupe,Preparatoria,Independiente,15000,611,False,False,App,421,24,app_huawei,5.0,False,True,es_MX,False,1,False,2,"credito_personal, cuenta_debito",1,11000.0,53547.57,0.7705,44,141999.31,3227.2570454545453,0.0,3,8,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, farmacia_ahorro, oxxo, pos_fisico",cuenta_debito,gobierno,app_ios,compra
USR-00100,35,H,Oaxaca,Juchitán,Licenciatura,Empleado,34000,682,True,True,App,577,3,app_ios,10.0,False,False,es_MX,False,1,False,1,cuenta_debito,1,0.0,47380.91,,40,171245.28,4281.132,171.25,3,8,"app_android, app_huawei, app_ios, cajero_banregio, oxxo, pos_fisico",cuenta_debito,supermercado,app_android,compra
USR-00101,38,M,Veracruz,Veracruz,Licenciatura,Empleado,13500,270,False,True,App,719,4,app_ios,10.0,False,False,es_MX,False,2,False,2,"cuenta_debito, tarjeta_credito_hey",2,34000.0,81022.06,0.1897,64,345303.33,5395.36453125,0.0,1,9,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,supermercado,app_ios,compra
USR-00102,32,M,Querétaro,Querétaro,Licenciatura,Independiente,13000,894,True,False,App,621,3,app_ios,7.0,False,True,es_MX,False,2,False,2,"cuenta_debito, tarjeta_credito_hey",2,13000.0,17446.7,0.2032,93,309501.15,3327.96935483871,174.44,5,8,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,servicios_digitales,pos_fisico,compra
USR-00103,30,M,Nuevo León,Santa Catarina,Licenciatura,Empleado,8500,1248,True,False,App,438,7,app_ios,,True,False,es_MX,False,1,False,1,cuenta_debito,1,0.0,27317.18,,54,154257.48,2856.6200000000003,161.97,3,8,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, farmacia_ahorro, oxxo, pos_fisico",cuenta_debito,supermercado,app_ios,compra
USR-00104,37,M,Nuevo León,Santa Catarina,Preparatoria,Empresario,18000,1111,True,False,App,830,3,app_ios,,True,False,es_MX,False,3,False,3,"cuenta_debito, inversion_hey, seguro_compras",3,0.0,139310.72,,82,518700.96,6325.6214634146345,593.17,1,12,"app_android, app_huawei, app_ios, codi, oxxo, pos_fisico",cuenta_debito,supermercado,app_ios,compra
USR-00105,24,H,Tamaulipas,Ciudad Victoria,Preparatoria,Empleado,13000,865,True,False,App,679,3,app_android,8.0,True,True,es_MX,True,1,False,1,cuenta_debito,1,0.0,23761.37,,58,179883.64,3101.4420689655176,100.51,2,7,"app_android, app_huawei, app_ios, cajero_banregio, codi, oxxo, pos_fisico",cuenta_debito,servicios_digitales,app_ios,compra
USR-00106,38,M,Jalisco,San Pedro Tlaquepaque,Secundaria,Empleado,37000,131,True,True,App,657,1,app_android,,True,False,es_MX,False,4,False,4,"credito_nomina, cuenta_debito, inversion_hey, tarjeta_credito_hey",4,114000.0,101111.32,0.33645,39,164562.71,4219.556666666666,149.22,4,9,"app_android, app_huawei, app_ios, cajero_banregio, oxxo, pos_fisico",cuenta_debito,gobierno,app_ios,compra
USR-00107,18,H,Guanajuato,San Miguel de Allende,Preparatoria,Empleado,15000,1658,True,False,Fan Shop,657,1,app_android,9.0,False,True,es_MX,False,2,False,2,"cuenta_debito, tarjeta_credito_hey",2,127000.0,112210.32,0.3918,74,220975.78,2986.159189189189,120.83,6,7,"app_android, app_huawei, app_ios, cajero_banregio, codi, oxxo, pos_fisico",cuenta_debito,servicios_digitales,app_android,compra
USR-00108,51,H,Chihuahua,Delicias,Preparatoria,Empleado,25500,785,False,True,App,492,7,app_ios,9.0,False,True,es_MX,False,2,False,3,"cuenta_debito, seguro_vida, tarjeta_credito_hey",2,137000.0,73669.93,0.3182,54,241813.74,4478.032222222222,0.0,2,8,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, oxxo, pos_fisico",cuenta_debito,gobierno,app_ios,compra
USR-00109,23,H,Nuevo León,Apodaca,Licenciatura,Independiente,15000,194,False,False,App,435,51,app_huawei,6.0,False,False,es_MX,False,1,False,2,"cuenta_debito, tarjeta_credito_garantizada",1,18000.0,60680.6,0.0698,15,39678.33,2645.222,0.0,0,5,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, oxxo, pos_fisico",cuenta_debito,gobierno,app_ios,compra
USR-00110,37,H,Yucatán,Mérida,Posgrado,Empleado,15500,1009,False,False,App,349,21,app_huawei,3.0,True,False,es_MX,True,1,False,1,cuenta_debito,1,0.0,58467.2,,63,156187.09,2479.160158730159,0.0,3,9,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, farmacia_ahorro, oxxo, pos_fisico",cuenta_debito,supermercado,app_android,compra
USR-00111,46,SE,Nuevo León,San Nicolás de los Garza,Licenciatura,Empresario,57000,40,True,False,Fan Shop,528,6,app_android,10.0,False,False,es_MX,True,3,False,3,"credito_personal, cuenta_debito, cuenta_negocios",3,12000.0,44753.14,0.1856,42,339968.47,8094.487380952381,670.5899999999999,3,9,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,gobierno,app_android,transf_salida
USR-00112,33,M,Estado de México,Nezahualcóyotl,Licenciatura,Independiente,31000,1001,False,False,Fan Shop,718,0,app_ios,10.0,False,False,es_MX,True,3,False,3,"cuenta_debito, inversion_hey, seguro_vida",3,0.0,314519.23,,71,453944.38,6393.5828169014085,0.0,4,12,"app_android, app_huawei, app_ios, cajero_banregio, codi, pos_fisico",cuenta_debito,supermercado,app_ios,compra
USR-00113,30,H,Nuevo León,García,Licenciatura,Estudiante,32000,1312,False,False,App,692,106,app_huawei,5.0,False,False,es_MX,False,1,False,1,cuenta_debito,1,0.0,29624.32,,5,13441.49,2688.298,0.0,0,3,"app_android, app_ios, cajero_banregio, pos_fisico",cuenta_debito,gobierno,app_ios,compra
USR-00114,33,H,Nuevo León,Guadalupe,Licenciatura,Empleado,67000,633,True,False,App,595,18,app_huawei,10.0,False,False,es_MX,True,4,False,4,"cuenta_debito, inversion_hey, seguro_vida, tarjeta_credito_hey",4,41000.0,272643.12,0.2779,52,678714.52,13052.202307692309,424.81,2,10,"app_android, app_huawei, app_ios, codi, pos_fisico",cuenta_debito,restaurante,app_ios,compra
USR-00115,25,M,Nuevo León,San Pedro Garza García,Preparatoria,Empleado,14000,1305,True,True,Fan Shop,749,3,app_ios,10.0,False,False,es_MX,False,3,False,3,"credito_nomina, cuenta_debito, tarjeta_credito_hey",3,22000.0,31396.96,0.3729,38,194310.69,5113.439210526316,184.9,3,9,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,supermercado,app_ios,compra
USR-00116,35,M,Guanajuato,León,Posgrado,Independiente,44000,617,True,False,App,808,4,app_ios,10.0,False,True,es_MX,True,2,False,2,"cuenta_debito, inversion_hey",2,0.0,124332.37000000001,,34,301032.63,8853.900882352942,248.57,3,8,"app_android, app_huawei, app_ios, pos_fisico",cuenta_debito,supermercado,app_ios,compra
USR-00117,30,H,Nuevo León,Monterrey,Posgrado,Empleado,26000,440,True,False,App,715,2,app_android,10.0,True,True,es_MX,True,2,False,2,"cuenta_debito, tarjeta_credito_hey",2,128000.0,43417.02,0.2557,70,170276.76,2432.525142857143,117.0,2,8,"app_android, app_huawei, app_ios, cajero_banregio, codi, oxxo, pos_fisico",cuenta_debito,servicios_digitales,app_android,compra
USR-00118,30,M,Coahuila,Torreón,Preparatoria,Empleado,8500,1799,True,True,Fan Shop,720,1,app_android,7.0,False,False,es_MX,False,1,False,3,"cuenta_debito, seguro_compras, tarjeta_credito_hey",1,21000.0,83797.49,0.3993,85,327238.34,3849.8628235294123,145.39,6,8,"app_android, app_huawei, app_ios, cajero_banregio, codi, pos_fisico",cuenta_debito,servicios_digitales,app_ios,compra
USR-00119,37,H,Nuevo León,García,Licenciatura,Independiente,18000,1533,True,False,Fan Shop,488,8,app_android,5.0,False,False,es_MX,False,0,True,2,"credito_personal, cuenta_debito",0,49000.0,103392.14,0.976,48,237263.12,4942.981666666667,131.37,2,8,"app_android, app_huawei, app_ios, cajero_banregio, codi, oxxo, pos_fisico",cuenta_debito,restaurante,app_ios,compra
